draw_idx,number,momentum,gap,markov,pattern,algebraic,lag1,lag2,hmmState,resonance,hit_in_5
242,26,-0.2580,1.0000,0.2268,0.2867,0,1,0,0.5000,0,1
242,27,-0.2793,1.0000,0.2952,0.3459,0,0,0,0.5000,0,1
242,28,0.1073,0.4553,0.2000,0.2000,0,0,0,0.5000,0,1
242,29,-0.2739,1.0000,0.3010,0.3007,0,1,0,0.5000,0,0
242,30,-0.2633,0.7925,0.3232,0.2453,0,0,1,0.5000,0,1
242,31,0.0754,0.2574,0.2268,0.3158,0,0,1,0.5000,0,1
242,32,-0.2899,1.0000,0.2752,0.3095,0,0,0,0.5000,0,1
242,33,0.0727,0.0000,0.2268,0.1923,0,0,1,0.5000,0,1
242,34,-0.2660,1.0000,0.2500,0.2222,0,0,1,0.5000,0,1
242,35,0.1099,0.2243,0.1905,0.1481,0,0,0,0.5000,0,0
242,36,-0.2739,1.0000,0.2913,0.2245,0,0,0,0.5000,0,0
242,37,0.1179,0.2139,0.2469,0.2791,0,1,1,0.5000,0,0
242,38,0.0700,0.2649,0.2424,0.3684,0,0,0,0.5000,0,0
242,39,0.0727,0.0000,0.3093,0.2449,0,0,0,0.5000,0,1
242,40,-0.2367,1.0000,0.1910,0.2437,0,0,1,0.5000,0,1
242,41,0.3715,0.2941,0.2342,0.3333,0,1,0,0.5000,0,1
242,42,0.0887,0.4892,0.2500,0.2549,0,0,1,0.5000,0,1
242,43,0.1046,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
242,44,-0.2447,0.7398,0.2717,0.2293,0,0,0,0.5000,0,1
242,45,-0.2500,1.0000,0.2553,0.2188,0,0,0,0.5000,0,1
242,46,-0.2500,1.0000,0.2447,0.2532,0,0,1,0.5000,0,0
242,47,-0.2553,1.0000,0.2292,0.2568,0,1,0,0.5000,0,1
242,48,0.1232,0.0000,0.2308,0.2222,0,1,0,0.5000,0,1
242,49,0.0860,0.5027,0.2258,0.1887,0,0,0,0.5000,0,1
244,1,0.1435,0.0000,0.1571,0.1707,0,1,0,0.5000,0,0
244,2,-0.2540,1.0000,0.2526,0.2372,0,1,0,0.5000,0,1
244,3,-0.2487,0.9973,0.1935,0.2770,0,1,0,0.5000,0,0
244,4,0.1061,0.4590,0.2706,0.2340,0,0,0,0.5000,0,1
244,5,0.0793,0.0000,0.2979,0.2727,0,0,0,0.5000,0,0
244,6,0.4340,0.2331,0.1954,0.3077,0,0,0,0.5000,0,1
244,7,0.0553,0.2769,0.2788,0.2545,0,1,0,0.5000,0,1
244,8,-0.2433,0.7297,0.2527,0.2364,0,1,0,0.5000,0,1
244,9,-0.2914,0.8757,0.2936,0.3125,0,1,0,0.5000,0,1
244,10,0.0660,0.2661,0.2700,0.2400,0,1,1,0.5000,0,1
244,11,0.0178,0.6324,0.2373,0.2833,0,0,1,0.5000,0,1
244,12,0.4180,0.0000,0.3152,0.1667,0,0,0,0.5000,0,1
244,13,0.3939,0.0000,0.2178,0.2609,0,1,0,0.5000,0,0
244,14,0.0686,0.2642,0.2121,0.2623,0,0,1,0.5000,0,1
244,15,0.0847,0.2493,0.2473,0.2075,0,0,0,0.5000,0,0
244,16,0.1141,0.2177,0.2195,0.1064,0,1,0,0.5000,0,1
244,17,0.0900,0.0000,0.2444,0.2000,0,0,1,0.5000,1,1
244,18,-0.2674,1.0000,0.3700,0.2298,0,0,0,0.5000,0,1
244,19,0.0579,0.5528,0.3398,0.3542,0,0,0,0.5000,0,1
244,20,0.0152,0.6378,0.3277,0.3559,0,0,1,0.5000,0,0
244,21,0.0713,0.5243,0.2245,0.2143,0,0,1,0.5000,0,1
244,22,-0.2406,0.7216,0.2778,0.1988,0,1,0,0.5000,0,1
244,23,-0.2540,1.0000,0.3368,0.2437,0,0,0,0.5000,0,1
244,24,0.4367,0.2285,0.2558,0.2941,0,1,1,0.5000,0,1
244,25,-0.2674,0.8027,0.2300,0.2963,0,1,0,0.5000,1,0
244,26,-0.2567,1.0000,0.2292,0.2817,0,0,0,0.5000,0,1
244,27,-0.2807,1.0000,0.2952,0.3409,0,0,1,0.5000,0,0
244,28,0.1061,0.4553,0.2000,0.2000,0,0,0,0.5000,0,0
244,29,-0.2727,1.0000,0.3039,0.3007,0,0,1,0.5000,0,1
244,30,-0.2620,0.7951,0.3265,0.2453,0,0,0,0.5000,0,1
244,31,0.0766,0.2603,0.2292,0.3214,0,0,0,0.5000,0,1
244,32,-0.2914,1.0000,0.2752,0.3065,0,0,0,0.5000,0,0
244,33,0.0740,0.0000,0.2292,0.1923,0,0,0,0.5000,0,1
244,34,-0.2647,1.0000,0.2525,0.2222,0,0,0,0.5000,0,1
244,35,0.1087,0.2243,0.1905,0.1481,0,0,0,0.5000,0,0
244,36,-0.2754,1.0000,0.2913,0.2192,0,0,1,0.5000,0,0
244,37,0.1221,0.2102,0.2405,0.2791,0,0,1,0.5000,0,1
244,38,0.0686,0.2649,0.2424,0.3684,0,0,0,0.5000,0,0
244,39,0.0713,0.0000,0.3093,0.2449,0,0,0,0.5000,0,1
244,40,-0.2353,1.0000,0.1932,0.2437,0,0,1,0.5000,0,1
244,41,0.3725,0.2938,0.2364,0.3333,0,0,1,0.5000,0,1
244,42,0.0900,0.4945,0.2527,0.2600,0,0,0,0.5000,0,1
244,43,0.1034,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
244,44,-0.2460,0.7398,0.2717,0.2244,0,0,1,0.5000,0,0
244,45,-0.2513,1.0000,0.2553,0.2188,0,1,0,0.5000,0,1
244,46,-0.2487,1.0000,0.2473,0.2532,0,0,0,0.5000,0,1
244,47,-0.2540,1.0000,0.2316,0.2568,0,0,1,0.5000,0,1
244,48,0.1248,0.0000,0.2338,0.2222,0,1,1,0.5000,0,1
244,49,0.0847,0.5027,0.2258,0.1887,0,0,0,0.5000,0,1
246,1,0.1452,0.0000,0.1594,0.1707,0,0,0,0.5000,0,1
246,2,-0.2527,1.0000,0.2553,0.2387,0,0,0,0.5000,0,1
246,3,-0.2473,1.0000,0.1957,0.2789,0,0,0,0.5000,0,1
246,4,0.1048,0.4590,0.2706,0.2340,0,0,0,0.5000,0,1
246,5,0.0780,0.0000,0.2979,0.2791,0,1,0,0.5000,0,0
246,6,0.4328,0.2331,0.1954,0.3077,0,0,1,0.5000,0,1
246,7,0.0565,0.2764,0.2816,0.2545,0,0,1,0.5000,0,1
246,8,-0.2419,0.7437,0.2556,0.2378,0,0,0,0.5000,0,1
246,9,-0.2903,0.8747,0.2963,0.3125,0,0,1,0.5000,0,1
246,10,0.0699,0.2629,0.2653,0.2400,0,0,1,0.5000,0,1
246,11,0.0188,0.6287,0.2308,0.2833,0,1,0,0.5000,0,1
246,12,0.4167,0.0000,0.3152,0.1667,0,0,0,0.5000,0,1
246,13,0.3952,0.0000,0.2200,0.2609,0,0,0,0.5000,0,1
246,14,0.0699,0.2636,0.2143,0.2667,0,0,0,0.5000,0,1
246,15,0.0833,0.2493,0.2473,0.2075,0,0,1,0.5000,0,0
246,16,0.1156,0.2228,0.2222,0.1064,0,0,0,0.5000,0,1
246,17,0.0914,0.0000,0.2472,0.2000,0,0,1,0.5000,1,1
246,18,-0.2688,1.0000,0.3700,0.2298,0,1,0,0.5000,0,1
246,19,0.0565,0.5528,0.3398,0.3542,0,1,0,0.5000,0,1
246,20,0.0161,0.6341,0.3220,0.3559,0,1,0,0.5000,0,1
246,21,0.0726,0.5232,0.2268,0.2000,0,0,0,0.5000,0,1
246,22,-0.2392,0.7253,0.2809,0.2000,0,0,0,0.5000,0,1
246,23,-0.2554,1.0000,0.3368,0.2468,0,0,0,0.5000,0,1
246,24,0.4409,0.2318,0.2500,0.3125,0,0,0,0.5000,0,1
246,25,-0.2661,0.8055,0.2323,0.2985,0,0,0,0.5000,1,1
246,26,-0.2581,1.0000,0.2292,0.2817,0,1,0,0.5000,0,1
246,27,-0.2796,1.0000,0.2981,0.3409,0,0,0,0.5000,0,1
246,28,0.1048,0.4553,0.2000,0.2000,0,1,1,0.5000,0,0
246,29,-0.2715,1.0000,0.3069,0.3007,0,0,0,0.5000,0,1
246,30,-0.2634,0.7951,0.3265,0.2420,0,0,0,0.5000,0,1
246,31,0.0753,0.2603,0.2292,0.3214,0,0,0,0.5000,0,1
246,32,-0.2930,1.0000,0.2752,0.3065,0,1,1,0.5000,0,0
246,33,0.0726,0.0000,0.2292,0.1923,0,0,0,0.5000,0,1
246,34,-0.2661,1.0000,0.2525,0.2254,0,0,0,0.5000,0,1
246,35,0.1075,0.2243,0.1905,0.1481,0,1,1,0.5000,0,0
246,36,-0.2742,1.0000,0.2843,0.2192,0,1,0,0.5000,0,1
246,37,0.1237,0.2104,0.2436,0.2857,0,0,0,0.5000,0,1
246,38,0.0672,0.2649,0.2424,0.3571,0,1,0,0.5000,0,0
246,39,0.0699,0.0000,0.3093,0.2292,0,0,1,0.5000,0,1
246,40,-0.2339,1.0000,0.1954,0.2437,0,0,1,0.5000,0,1
246,41,0.3737,0.2967,0.2385,0.3333,0,0,0,0.5000,0,1
246,42,0.0887,0.4945,0.2527,0.2600,0,0,0,0.5000,0,1
246,43,0.1022,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
246,44,-0.2446,0.7459,0.2747,0.2244,0,0,0,0.5000,0,1
246,45,-0.2500,1.0000,0.2581,0.2188,0,0,1,0.5000,0,1
246,46,-0.2500,1.0000,0.2473,0.2532,0,1,0,0.5000,0,1
246,47,-0.2527,1.0000,0.2340,0.2568,0,0,0,0.5000,0,1
246,48,0.1290,0.0000,0.2267,0.2222,0,0,0,0.5000,0,1
246,49,0.0833,0.5027,0.2258,0.1887,0,0,0,0.5000,0,1
248,1,0.1441,0.0000,0.1594,0.1707,0,0,0,0.5000,0,1
248,2,-0.2541,1.0000,0.2553,0.2418,0,0,0,0.5000,0,1
248,3,-0.2486,1.0000,0.1957,0.2828,0,0,0,0.5000,0,1
248,4,0.1036,0.4590,0.2706,0.2340,0,0,1,0.5000,0,1
248,5,0.0793,0.0000,0.3011,0.2791,0,0,0,0.5000,0,1
248,6,0.4342,0.2316,0.1977,0.3077,0,0,1,0.5000,0,1
248,7,0.0577,0.2767,0.2843,0.2593,0,0,0,0.5000,0,1
248,8,-0.2432,0.7437,0.2556,0.2407,0,0,0,0.5000,0,1
248,9,-0.2892,0.8712,0.2991,0.3125,0,0,1,0.5000,0,1
248,10,0.0712,0.2775,0.2680,0.2449,0,0,0,0.5000,0,1
248,11,0.0198,0.6336,0.2328,0.2881,0,0,0,0.5000,0,1
248,12,0.4153,0.0000,0.3152,0.1667,0,0,0,0.5000,0,1
248,13,0.3937,0.0000,0.2200,0.2609,0,1,1,0.5000,0,1
248,14,0.0685,0.2636,0.2143,0.2712,0,1,0,0.5000,0,1
248,15,0.0847,0.2486,0.2500,0.2115,0,0,0,0.5000,0,1
248,16,0.1144,0.2228,0.2222,0.1064,0,0,0,0.5000,0,1
248,17,0.0928,0.0000,0.2500,0.2000,0,0,0,0.5000,1,1
248,18,-0.2676,1.0000,0.3737,0.2298,0,1,0,0.5000,0,1
248,19,0.0577,0.5739,0.3431,0.3617,0,0,0,0.5000,0,1
248,20,0.0171,0.6322,0.3248,0.3559,0,1,1,0.5000,0,1
248,21,0.0712,0.5232,0.2268,0.2000,0,1,0,0.5000,0,1
248,22,-0.2405,0.7253,0.2809,0.1963,0,0,0,0.5000,0,1
248,23,-0.2568,1.0000,0.3368,0.2436,0,0,0,0.5000,0,0
248,24,0.4396,0.2318,0.2500,0.3125,0,0,0,0.5000,0,1
248,25,-0.2676,0.8055,0.2323,0.2932,0,0,1,0.5000,1,1
248,26,-0.2568,1.0000,0.2316,0.2766,0,0,0,0.5000,0,1
248,27,-0.2811,1.0000,0.2981,0.3359,0,0,1,0.5000,0,1
248,28,0.1090,0.4530,0.1928,0.2037,0,0,0,0.5000,0,1
248,29,-0.2730,1.0000,0.3069,0.2958,0,0,1,0.5000,0,1
248,30,-0.2649,0.7951,0.3265,0.2420,0,1,1,0.5000,0,1
248,31,0.0739,0.2603,0.2292,0.3214,0,0,0,0.5000,0,1
248,32,-0.2892,1.0000,0.2710,0.3065,0,0,0,0.5000,0,1
248,33,0.0712,0.0000,0.2292,0.1923,0,0,0,0.5000,0,1
248,34,-0.2676,1.0000,0.2525,0.2286,0,0,0,0.5000,0,1
248,35,0.1117,0.2225,0.1829,0.1481,0,0,0,0.5000,0,1
248,36,-0.2730,1.0000,0.2871,0.2192,0,1,1,0.5000,0,1
248,37,0.1225,0.2104,0.2436,0.2857,0,0,0,0.5000,0,1
248,38,0.0685,0.2636,0.2449,0.3636,0,1,0,0.5000,0,1
248,39,0.0712,0.0000,0.3021,0.2292,0,1,1,0.5000,0,1
248,40,-0.2324,1.0000,0.1977,0.2437,0,0,0,0.5000,0,1
248,41,0.3721,0.2967,0.2385,0.3333,0,0,0,0.5000,0,1
248,42,0.0874,0.4945,0.2527,0.2600,0,0,0,0.5000,0,1
248,43,0.1009,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
248,44,-0.2459,0.7459,0.2747,0.2273,0,0,0,0.5000,0,1
248,45,-0.2486,1.0000,0.2609,0.2188,0,0,0,0.5000,0,1
248,46,-0.2486,1.0000,0.2500,0.2484,0,0,0,0.5000,0,1
248,47,-0.2541,1.0000,0.2340,0.2568,0,1,0,0.5000,0,1
248,48,0.1279,0.0000,0.2267,0.2222,0,0,0,0.5000,0,1
248,49,0.0820,0.5027,0.2258,0.1887,0,0,1,0.5000,0,0
250,1,0.1431,0.0000,0.1594,0.1750,0,1,0,0.5000,0,0
250,2,-0.2554,1.0000,0.2553,0.2450,0,0,0,0.5000,0,0
250,3,-0.2500,1.0000,0.1957,0.2797,0,0,0,0.5000,0,0
250,4,0.1051,0.4573,0.2738,0.2174,0,0,0,0.5000,0,1
250,5,0.0779,0.0000,0.3011,0.2857,0,1,0,0.5000,0,1
250,6,0.4357,0.2333,0.2000,0.3077,0,0,0,0.5000,0,1
250,7,0.0562,0.2767,0.2843,0.2593,0,0,1,0.5000,0,1
250,8,-0.2446,0.7437,0.2556,0.2437,0,0,0,0.5000,0,0
250,9,-0.2880,0.8702,0.3019,0.3125,0,0,0,0.5000,0,1
250,10,0.0697,0.2775,0.2680,0.2449,0,0,0,0.5000,0,1
250,11,0.0181,0.6336,0.2328,0.2881,0,0,0,0.5000,0,1
250,12,0.4139,0.0000,0.3152,0.1667,0,0,0,0.5000,0,0
250,13,0.3976,0.0000,0.2041,0.2609,0,1,0,0.5000,0,1
250,14,0.0697,0.2674,0.2165,0.2712,0,0,0,0.5000,0,1
250,15,0.0833,0.2486,0.2500,0.2157,0,1,0,0.5000,0,1
250,16,0.1132,0.2228,0.2222,0.1064,0,0,0,0.5000,0,0
250,17,0.0915,0.0000,0.2500,0.2041,0,1,0,0.5000,1,1
250,18,-0.2663,1.0000,0.3776,0.2313,0,0,0,0.5000,0,1
250,19,0.0562,0.5739,0.3431,0.3617,0,0,0,0.5000,0,1
250,20,0.0208,0.6423,0.3217,0.3621,0,0,0,0.5000,0,1
250,21,0.0725,0.5205,0.2292,0.2000,0,1,0,0.5000,0,1
250,22,-0.2418,0.7253,0.2809,0.1963,0,1,1,0.5000,0,0
250,23,-0.2582,1.0000,0.3368,0.2436,0,1,0,0.5000,0,0
250,24,0.4384,0.2318,0.2500,0.3125,0,0,0,0.5000,0,1
250,25,-0.2663,0.8244,0.2347,0.2932,0,0,0,0.5000,1,1
250,26,-0.2582,1.0000,0.2316,0.2766,0,1,0,0.5000,0,1
250,27,-0.2799,1.0000,0.3010,0.3359,0,0,0,0.5000,0,1
250,28,0.1078,0.4530,0.1928,0.2037,0,0,0,0.5000,0,1
250,29,-0.2717,1.0000,0.3100,0.2958,0,0,0,0.5000,0,1
250,30,-0.2609,0.7830,0.3125,0.2420,0,1,1,0.5000,0,1
250,31,0.0725,0.2603,0.2292,0.3214,0,0,1,0.5000,0,0
250,32,-0.2908,1.0000,0.2710,0.3033,0,0,0,0.5000,0,1
250,33,0.0697,0.0000,0.2292,0.1923,0,0,0,0.5000,0,0
250,34,-0.2690,1.0000,0.2525,0.2319,0,0,0,0.5000,0,0
250,35,0.1105,0.2225,0.1829,0.1481,0,0,0,0.5000,0,1
250,36,-0.2690,1.0000,0.2828,0.2192,0,0,0,0.5000,0,1
250,37,0.1214,0.2104,0.2436,0.2927,0,1,0,0.5000,0,1
250,38,0.0697,0.2630,0.2474,0.3636,0,0,1,0.5000,0,1
250,39,0.0752,0.0000,0.2979,0.2292,0,0,0,0.5000,0,1
250,40,-0.2337,1.0000,0.1977,0.2437,0,1,0,0.5000,0,1
250,41,0.3705,0.2967,0.2385,0.3333,0,0,0,0.5000,0,1
250,42,0.0861,0.4945,0.2527,0.2600,0,0,1,0.5000,0,0
250,43,0.0996,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
250,44,-0.2473,0.7459,0.2747,0.2237,0,0,0,0.5000,0,1
250,45,-0.2500,1.0000,0.2609,0.2188,0,1,0,0.5000,0,1
250,46,-0.2500,1.0000,0.2500,0.2484,0,1,0,0.5000,0,1
250,47,-0.2527,1.0000,0.2366,0.2568,0,0,1,0.5000,0,1
250,48,0.1268,0.0000,0.2267,0.2273,0,1,0,0.5000,0,1
250,49,0.0833,0.5028,0.2283,0.1923,0,0,0,0.5000,0,1
252,1,0.1448,0.0000,0.1618,0.1750,0,0,0,0.5000,0,1
252,2,-0.2568,1.0000,0.2553,0.2416,0,0,0,0.5000,0,0
252,3,-0.2514,1.0000,0.1957,0.2797,0,1,0,0.5000,0,0
252,4,0.1038,0.4573,0.2738,0.2174,0,1,0,0.5000,0,1
252,5,0.0792,0.0000,0.3043,0.2857,0,0,0,0.5000,0,1
252,6,0.4344,0.2333,0.2000,0.3077,0,0,0,0.5000,0,1
252,7,0.0574,0.2801,0.2871,0.2642,0,0,0,0.5000,0,1
252,8,-0.2459,0.7437,0.2556,0.2468,0,0,0,0.5000,0,0
252,9,-0.2896,0.8702,0.3019,0.3125,0,1,0,0.5000,0,1
252,10,0.0683,0.2775,0.2680,0.2449,0,0,0,0.5000,0,1
252,11,0.0164,0.6336,0.2328,0.2881,0,1,1,0.5000,0,0
252,12,0.4126,0.0000,0.3152,0.1667,0,1,1,0.5000,0,0
252,13,0.3989,0.0000,0.2062,0.2609,0,0,0,0.5000,0,1
252,14,0.0683,0.2674,0.2165,0.2712,0,0,0,0.5000,0,1
252,15,0.0847,0.2486,0.2527,0.2157,0,0,0,0.5000,0,1
252,16,0.1120,0.2228,0.2222,0.1064,0,0,0,0.5000,0,0
252,17,0.0929,0.0000,0.2529,0.2041,0,0,0,0.5000,1,1
252,18,-0.2678,1.0000,0.3776,0.2342,0,0,0,0.5000,0,1
252,19,0.0546,0.5739,0.3431,0.3617,0,0,0,0.5000,0,0
252,20,0.0191,0.6423,0.3217,0.3621,0,0,0,0.5000,0,1
252,21,0.0738,0.5237,0.2316,0.2037,0,0,0,0.5000,0,1
252,22,-0.2377,0.7167,0.2759,0.1963,0,0,0,0.5000,0,1
252,23,-0.2568,1.0000,0.3404,0.2452,0,0,0,0.5000,0,1
252,24,0.4372,0.2318,0.2500,0.3125,0,0,0,0.5000,0,0
252,25,-0.2678,0.8244,0.2347,0.2977,0,0,0,0.5000,1,1
252,26,-0.2568,1.0000,0.2340,0.2766,0,1,0,0.5000,0,1
252,27,-0.2814,1.0000,0.3010,0.3308,0,0,1,0.5000,0,1
252,28,0.1066,0.4530,0.1928,0.2037,0,0,1,0.5000,0,1
252,29,-0.2732,1.0000,0.3100,0.2929,0,0,0,0.5000,0,1
252,30,-0.2568,0.7707,0.2979,0.2420,0,1,0,0.5000,0,1
252,31,0.0738,0.2618,0.2316,0.3273,0,0,0,0.5000,0,1
252,32,-0.2923,1.0000,0.2710,0.3033,0,1,0,0.5000,0,1
252,33,0.0683,0.0000,0.2292,0.1961,0,0,1,0.5000,0,0
252,34,-0.2705,1.0000,0.2525,0.2353,0,0,0,0.5000,0,0
252,35,0.1093,0.2225,0.1829,0.1481,0,1,1,0.5000,0,1
252,36,-0.2705,1.0000,0.2828,0.2192,0,1,0,0.5000,0,1
252,37,0.1230,0.2094,0.2468,0.2927,0,0,1,0.5000,0,1
252,38,0.0710,0.2610,0.2396,0.3636,0,1,1,0.5000,0,1
252,39,0.0738,0.0000,0.2979,0.2292,0,0,0,0.5000,0,1
252,40,-0.2322,1.0000,0.2000,0.2453,0,0,0,0.5000,0,1
252,41,0.3689,0.2967,0.2385,0.3333,0,1,1,0.5000,0,0
252,42,0.0874,0.4917,0.2556,0.2600,0,0,1,0.5000,0,1
252,43,0.0984,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
252,44,-0.2486,0.7459,0.2747,0.2237,0,1,0,0.5000,0,0
252,45,-0.2486,1.0000,0.2637,0.2188,0,1,0,0.5000,0,1
252,46,-0.2486,1.0000,0.2527,0.2500,0,0,0,0.5000,0,1
252,47,-0.2514,1.0000,0.2283,0.2568,0,1,0,0.5000,0,1
252,48,0.1284,0.0000,0.2297,0.2273,0,0,0,0.5000,0,1
252,49,0.0820,0.5028,0.2283,0.1923,0,0,1,0.5000,0,1
254,1,0.1438,0.0000,0.1618,0.1795,0,1,0,0.5000,0,1
254,2,-0.2582,1.0000,0.2553,0.2416,0,1,0,0.5000,0,0
254,3,-0.2500,1.0000,0.1978,0.2797,0,0,1,0.5000,0,1
254,4,0.1053,0.4754,0.2771,0.2222,0,0,0,0.5000,0,1
254,5,0.0778,0.0000,0.3043,0.2927,0,1,0,0.5000,0,1
254,6,0.4332,0.2333,0.2000,0.3077,0,0,0,0.5000,0,1
254,7,0.0559,0.2801,0.2871,0.2642,0,0,0,0.5000,0,1
254,8,-0.2473,0.7437,0.2556,0.2420,0,0,1,0.5000,0,0
254,9,-0.2885,0.8667,0.3048,0.3125,0,1,1,0.5000,0,1
254,10,0.0668,0.2775,0.2680,0.2449,0,0,0,0.5000,0,0
254,11,0.0201,0.6313,0.2281,0.2931,0,0,0,0.5000,0,1
254,12,0.4167,0.0000,0.3111,0.0909,0,0,1,0.5000,0,1
254,13,0.3974,0.0000,0.2062,0.2609,0,1,0,0.5000,0,1
254,14,0.0668,0.2674,0.2165,0.2712,0,0,0,0.5000,0,0
254,15,0.0833,0.2486,0.2527,0.2000,0,1,0,0.5000,0,1
254,16,0.1108,0.2228,0.2222,0.1064,0,0,0,0.5000,0,0
254,17,0.0916,0.0000,0.2529,0.2083,0,1,0,0.5000,1,1
254,18,-0.2692,1.0000,0.3776,0.2308,0,0,0,0.5000,0,0
254,19,0.0531,0.5739,0.3431,0.3617,0,0,0,0.5000,0,0
254,20,0.0174,0.6423,0.3217,0.3621,0,0,0,0.5000,0,1
254,21,0.0723,0.5237,0.2316,0.2037,0,0,0,0.5000,0,1
254,22,-0.2390,0.7167,0.2759,0.1963,0,1,1,0.5000,0,1
254,23,-0.2582,1.0000,0.3404,0.2484,0,0,0,0.5000,0,1
254,24,0.4359,0.2318,0.2500,0.3125,0,0,0,0.5000,0,0
254,25,-0.2692,0.8244,0.2347,0.3023,0,0,0,0.5000,1,1
254,26,-0.2555,1.0000,0.2366,0.2766,0,1,0,0.5000,0,1
254,27,-0.2802,1.0000,0.3039,0.3308,0,0,1,0.5000,0,1
254,28,0.1081,0.4589,0.1951,0.2075,0,0,0,0.5000,0,1
254,29,-0.2747,1.0000,0.3100,0.2929,0,1,1,0.5000,0,1
254,30,-0.2555,0.7753,0.3011,0.2436,0,0,0,0.5000,0,1
254,31,0.0723,0.2618,0.2316,0.3273,0,0,0,0.5000,0,1
254,32,-0.2912,1.0000,0.2736,0.3058,0,0,0,0.5000,0,1
254,33,0.0696,0.0000,0.2316,0.1961,0,0,0,0.5000,0,1
254,34,-0.2720,1.0000,0.2525,0.2388,0,0,0,0.5000,0,0
254,35,0.1136,0.2182,0.1625,0.1481,0,1,0,0.5000,0,1
254,36,-0.2692,1.0000,0.2857,0.2192,0,1,0,0.5000,0,1
254,37,0.1245,0.2143,0.2500,0.3000,0,0,0,0.5000,0,1
254,38,0.0751,0.2576,0.2340,0.3636,0,0,1,0.5000,0,1
254,39,0.0723,0.0000,0.2979,0.2292,0,0,0,0.5000,0,1
254,40,-0.2335,1.0000,0.2000,0.2405,0,0,1,0.5000,0,1
254,41,0.3727,0.2928,0.2243,0.3333,0,1,1,0.5000,0,1
254,42,0.0888,0.4916,0.2584,0.2653,0,0,0,0.5000,0,1
254,43,0.0971,0.0000,0.2588,0.3000,0,0,0,0.5000,0,0
254,44,-0.2473,0.7437,0.2778,0.2237,0,0,1,0.5000,0,1
254,45,-0.2473,1.0000,0.2667,0.2188,0,0,1,0.5000,0,1
254,46,-0.2500,1.0000,0.2527,0.2532,0,0,0,0.5000,0,1
254,47,-0.2500,1.0000,0.2308,0.2585,0,0,0,0.5000,0,1
254,48,0.1273,0.0000,0.2297,0.2326,0,0,1,0.5000,0,1
254,49,0.0833,0.5014,0.2308,0.1765,0,0,0,0.5000,0,1
256,1,0.1455,0.0000,0.1642,0.1795,0,0,0,0.5000,0,1
256,2,-0.2569,1.0000,0.2581,0.2416,0,1,1,0.5000,0,1
256,3,-0.2486,1.0000,0.2000,0.2797,0,0,0,0.5000,0,1
256,4,0.1041,0.4754,0.2771,0.2222,0,0,0,0.5000,0,1
256,5,0.0792,0.0000,0.3077,0.2927,0,0,0,0.5000,0,1
256,6,0.4319,0.2333,0.2000,0.3077,0,1,0,0.5000,0,0
256,7,0.0543,0.2801,0.2871,0.2642,0,0,0,0.5000,0,1
256,8,-0.2459,0.7374,0.2472,0.2420,0,1,0,0.5000,0,1
256,9,-0.2845,0.8620,0.3010,0.3125,0,0,0,0.5000,0,1
256,10,0.0654,0.2775,0.2680,0.2449,0,0,0,0.5000,0,0
256,11,0.0184,0.6313,0.2281,0.2931,0,0,1,0.5000,0,1
256,12,0.4180,0.0000,0.3034,0.0909,0,1,1,0.5000,0,1
256,13,0.3987,0.0000,0.2083,0.2609,0,0,0,0.5000,0,1
256,14,0.0654,0.2674,0.2165,0.2712,0,0,1,0.5000,0,0
256,15,0.0847,0.2472,0.2556,0.2000,0,1,1,0.5000,0,1
256,16,0.1096,0.2228,0.2222,0.1064,0,0,1,0.5000,0,0
256,17,0.0930,0.0000,0.2558,0.2128,0,0,1,0.5000,1,1
256,18,-0.2707,1.0000,0.3776,0.2308,0,1,0,0.5000,0,0
256,19,0.0516,0.5739,0.3431,0.3617,0,0,0,0.5000,0,0
256,20,0.0157,0.6423,0.3217,0.3621,0,0,0,0.5000,0,0
256,21,0.0709,0.5237,0.2316,0.2037,0,1,0,0.5000,0,0
256,22,-0.2348,0.7059,0.2706,0.1963,0,0,1,0.5000,0,1
256,23,-0.2597,1.0000,0.3404,0.2517,0,0,0,0.5000,0,0
256,24,0.4346,0.2318,0.2500,0.3125,0,0,0,0.5000,0,0
256,25,-0.2707,0.8244,0.2347,0.3071,0,0,0,0.5000,1,0
256,26,-0.2541,1.0000,0.2391,0.2786,0,0,0,0.5000,0,1
256,27,-0.2790,1.0000,0.3069,0.3308,0,0,0,0.5000,0,1
256,28,0.1068,0.4589,0.1951,0.2075,0,0,0,0.5000,0,1
256,29,-0.2707,1.0000,0.3061,0.2929,0,0,0,0.5000,0,1
256,30,-0.2569,0.7753,0.3011,0.2403,0,0,0,0.5000,0,1
256,31,0.0709,0.2618,0.2316,0.3273,0,0,1,0.5000,0,1
256,32,-0.2928,1.0000,0.2736,0.3000,0,0,1,0.5000,0,1
256,33,0.0681,0.0000,0.2316,0.1961,0,0,0,0.5000,0,1
256,34,-0.2735,1.0000,0.2525,0.2348,0,0,0,0.5000,0,0
256,35,0.1151,0.2216,0.1646,0.1481,0,0,0,0.5000,0,1
